Batch,Lane,Barcode,Sample,Alignments,ProviderName
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3003,Bdolosa_new,5511_56
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3004,Bdolosa_new,5511_57
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3005,Bdolosa_new,5511_58
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3006,Bdolosa_new,5511_59
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3007,Bdolosa_new,5511_60
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3008,Bdolosa_new,5511_61
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3009,Bdolosa_new,5511_62
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3010,Bdolosa_new,5511_63
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3011,Bdolosa_new,5511_64
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3012,Bdolosa_new,5511_65
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3013,Bdolosa_new,5511_66
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3014,Bdolosa_new,5511_67
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3015,Bdolosa_new,5511_68
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LT-3016,Bdolosa_new,5511_69
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0401,Bdolosa_new,5512_01
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0402,Bdolosa_new,5512_02
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0403,Bdolosa_new,5512_03
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0404,Bdolosa_new,5512_04
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0405,Bdolosa_new,5512_05
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0406,Bdolosa_new,5512_06
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0407,Bdolosa_new,5512_07
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0408,Bdolosa_new,5512_08
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0409,Bdolosa_new,5512_09
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0410,Bdolosa_new,5512_10
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0411,Bdolosa_new,5512_11
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0412,Bdolosa_new,5512_12
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0413,Bdolosa_new,5512_13
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0414,Bdolosa_new,5512_14
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0415,Bdolosa_new,5512_15
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0416,Bdolosa_new,5512_16
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0417,Bdolosa_new,5512_17
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0418,Bdolosa_new,5512_18
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0419,Bdolosa_new,5512_19
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0420,Bdolosa_new,5512_20
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0421,Bdolosa_new,5512_21
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0422,Bdolosa_new,5512_22
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0423,Bdolosa_new,5512_23
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0424,Bdolosa_new,5512_24
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2001,Bdolosa_new,5512_25
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2002,Bdolosa_new,5512_26
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2003,Bdolosa_new,5512_27
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2004,Bdolosa_new,5512_28
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2005,Bdolosa_new,5512_29
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2006,Bdolosa_new,5512_30
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2007,Bdolosa_new,5512_31
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2008,Bdolosa_new,5512_32
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2009,Bdolosa_new,5512_33
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2010,Bdolosa_new,5512_34
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2011,Bdolosa_new,5512_37
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2012,Bdolosa_new,5512_38
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2013,Bdolosa_new,5512_39
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2014,Bdolosa_new,5512_40
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2015,Bdolosa_new,5512_41
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2016,Bdolosa_new,5512_42
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2017,Bdolosa_new,5512_43
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2018,Bdolosa_new,5512_44
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2019,Bdolosa_new,5512_45
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2020,Bdolosa_new,5512_46
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2021,Bdolosa_new,5512_47
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2022,Bdolosa_new,5512_48
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2023,Bdolosa_new,5512_49
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-2024,Bdolosa_new,5512_50
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v201,Bdolosa_new,5512_51
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v202,Bdolosa_new,5512_52
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v203,Bdolosa_new,5512_53
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v204,Bdolosa_new,5512_54
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v205,Bdolosa_new,5512_55
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v201,Bdolosa_new,5512_56
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v202,Bdolosa_new,5512_57
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v203,Bdolosa_new,5512_58
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v204,Bdolosa_new,5512_59
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v205,Bdolosa_new,5512_60
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v206,Bdolosa_new,5512_61
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v207,Bdolosa_new,5512_62
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v208,Bdolosa_new,5512_63
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v209,Bdolosa_new,5512_64
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v210,Bdolosa_new,5512_65
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v211,Bdolosa_new,5512_66
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v212,Bdolosa_new,5512_67
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v213,Bdolosa_new,5512_68
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v214,Bdolosa_new,5513_02
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v215,Bdolosa_new,5513_03
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v216,Bdolosa_new,5513_04
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v217,Bdolosa_new,5513_05
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v218,Bdolosa_new,5513_06
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v219,Bdolosa_new,5513_07
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v220,Bdolosa_new,5513_08
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v221,Bdolosa_new,5513_09
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v222,Bdolosa_new,5513_10
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v223,Bdolosa_new,5513_11
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v224,Bdolosa_new,5513_12
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0101,Bdolosa_new,5513_13
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0102,Bdolosa_new,5513_14
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0103,Bdolosa_new,5513_15
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0104,Bdolosa_new,5513_16
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0105,Bdolosa_new,5513_17
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0106,Bdolosa_new,5513_18
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0107,Bdolosa_new,5513_19
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0108,Bdolosa_new,5513_20
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0109,Bdolosa_new,5513_21
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0110,Bdolosa_new,5513_22
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0111,Bdolosa_new,5513_23
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0112,Bdolosa_new,5513_24
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0113,Bdolosa_new,5513_25
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0114,Bdolosa_new,5513_26
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0115,Bdolosa_new,5513_28
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0116,Bdolosa_new,5513_29
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0117,Bdolosa_new,5513_30
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0118,Bdolosa_new,5513_31
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0119,Bdolosa_new,5514_01
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0120,Bdolosa_new,5514_02
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0121,Bdolosa_new,5514_03
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0122,Bdolosa_new,5514_04
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0123,Bdolosa_new,5514_05
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02LG-0124,Bdolosa_new,5514_06
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0301,Bdolosa_new,5514_07
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0302,Bdolosa_new,5514_08
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0303,Bdolosa_new,5514_09
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0304,Bdolosa_new,5514_10
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0305,Bdolosa_new,5514_11
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0306,Bdolosa_new,5514_12
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0307,Bdolosa_new,5514_13
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0308,Bdolosa_new,5514_14
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0309,Bdolosa_new,5514_15
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0310,Bdolosa_new,5514_16
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0311,Bdolosa_new,5514_17
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0312,Bdolosa_new,5514_18
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0314,Bdolosa_new,5514_20
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0315,Bdolosa_new,5514_21
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0316,Bdolosa_new,5514_22
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0317,Bdolosa_new,5514_23
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0318,Bdolosa_new,5514_24
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0319,Bdolosa_new,5514_25
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0320,Bdolosa_new,5514_26
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0321,Bdolosa_new,5514_27
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0322,Bdolosa_new,5514_28
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0323,Bdolosa_new,5514_29
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P02SL-0324,Bdolosa_new,5514_30
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v301,Bdolosa_new,5514_31
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v302,Bdolosa_new,5514_32
