Batch,Lane,Barcode,Sample,Alignments,ProviderName
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-41-08,Bdolosa_new,5507_61
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-41-09,Bdolosa_new,5507_62
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-41-10,Bdolosa_new,5507_63
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-41-11,Bdolosa_new,5507_64
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-41-12,Bdolosa_new,5507_65
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-41-13,Bdolosa_new,5507_66
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-41-14,Bdolosa_new,5507_67
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-41-15,Bdolosa_new,5507_68
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-41-16,Bdolosa_new,5507_69
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-01,Bdolosa_new,5508_01
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-02,Bdolosa_new,5508_02
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-03,Bdolosa_new,5508_03
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-04,Bdolosa_new,5508_04
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-05,Bdolosa_new,5508_05
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-06,Bdolosa_new,5508_06
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-07,Bdolosa_new,5508_07
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-08,Bdolosa_new,5508_08
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-09,Bdolosa_new,5508_09
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-10,Bdolosa_new,5508_10
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-11,Bdolosa_new,5508_11
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-12,Bdolosa_new,5508_12
