Batch,Lane,Barcode,Sample,Alignments,ProviderName
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-26-05,Bdolosa_new,5502_57
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-26-06,Bdolosa_new,5502_58
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-26-07,Bdolosa_new,5502_59
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-26-08,Bdolosa_new,5502_60
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-26-09,Bdolosa_new,5502_61
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-26-10,Bdolosa_new,5502_62
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-26-11,Bdolosa_new,5502_63
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-26-12,Bdolosa_new,5502_64
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-26-13,Bdolosa_new,5502_65
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-26-14,Bdolosa_new,5502_66
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-26-15,Bdolosa_new,5502_67
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-26-16,Bdolosa_new,5502_68
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-01,Bdolosa_new,5503_02
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-02,Bdolosa_new,5503_03
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-03,Bdolosa_new,5503_04
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-04,Bdolosa_new,5503_05
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-05,Bdolosa_new,5503_06
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-06,Bdolosa_new,5503_07
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-07,Bdolosa_new,5503_08
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-08,Bdolosa_new,5503_09
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-09,Bdolosa_new,5503_10
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-10,Bdolosa_new,5503_11
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-11,Bdolosa_new,5503_12
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-12,Bdolosa_new,5503_13
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-13,Bdolosa_new,5503_14
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-14,Bdolosa_new,5503_15
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-15,Bdolosa_new,5503_16
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-22-16,Bdolosa_new,5503_17
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-01,Bdolosa_new,5503_18
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-02,Bdolosa_new,5503_19
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-03,Bdolosa_new,5503_20
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-04,Bdolosa_new,5503_21
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-05,Bdolosa_new,5503_22
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-06,Bdolosa_new,5503_23
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-07,Bdolosa_new,5503_24
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-08,Bdolosa_new,5503_25
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-09,Bdolosa_new,5503_26
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-10,Bdolosa_new,5503_28
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-11,Bdolosa_new,5503_29
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-12,Bdolosa_new,5503_30
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-13,Bdolosa_new,5503_31
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-14,Bdolosa_new,5503_32
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-15,Bdolosa_new,5503_33
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-23-16,Bdolosa_new,5503_34
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-01,Bdolosa_new,5503_37
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-02,Bdolosa_new,5503_38
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-03,Bdolosa_new,5503_39
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-04,Bdolosa_new,5503_40
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-05,Bdolosa_new,5503_41
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-06,Bdolosa_new,5503_42
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-07,Bdolosa_new,5503_43
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-08,Bdolosa_new,5503_44
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-09,Bdolosa_new,5503_46
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-10,Bdolosa_new,5503_47
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-11,Bdolosa_new,5503_48
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-12,Bdolosa_new,5503_49
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-13,Bdolosa_new,5503_50
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-14,Bdolosa_new,5503_51
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-15,Bdolosa_new,5503_52
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-24-16,Bdolosa_new,5503_53
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-01,Bdolosa_new,5503_54
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-02,Bdolosa_new,5503_55
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-03,Bdolosa_new,5503_56
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-04,Bdolosa_new,5503_57
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-05,Bdolosa_new,5503_58
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-06,Bdolosa_new,5503_59
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-07,Bdolosa_new,5503_60
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-09,Bdolosa_new,5503_62
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-10,Bdolosa_new,5503_63
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-11,Bdolosa_new,5503_64
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-12,Bdolosa_new,5503_65
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-13,Bdolosa_new,5503_66
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-14,Bdolosa_new,5503_67
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-15,Bdolosa_new,5503_68
/scratch/users/lagoudas/bdolosa/fastqfiles,-1,AAAAAA,P02-LT-25-16,Bdolosa_new,5503_69
