Batch,Lane,Barcode,Sample,Alignments,ProviderName
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-12-14,Bdolosa_new,5501_50
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-12-15,Bdolosa_new,5501_51
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-12-16,Bdolosa_new,5501_52
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-01,Bdolosa_new,5501_53
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-02,Bdolosa_new,5501_54
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-03,Bdolosa_new,5501_55
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-04,Bdolosa_new,5501_56
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-05,Bdolosa_new,5501_57
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-06,Bdolosa_new,5501_58
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-07,Bdolosa_new,5501_59
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-08,Bdolosa_new,5501_60
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-09,Bdolosa_new,5501_61
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-10,Bdolosa_new,5501_62
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-11,Bdolosa_new,5501_63
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-12,Bdolosa_new,5501_64
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-13,Bdolosa_new,5501_65
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-14,Bdolosa_new,5501_66
/scratch/mit_lieberman/projects/gga_bdelosa/fastq5501files_copy,-1,AAAAAA,P02-LT-14-15,Bdolosa_new,5501_67
